STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     1420;19610809;   5;   18.6;  15.7;   6.7; 1005.60;   74.00;-999;   24.3;   11.7;    8.5;-999;   0.7;   1;    6.100;   0;eor
     1420;19610810;   5;   16.1;  17.5;   8.0; 1003.80;   96.00;-999;   18.1;   12.9;   10.2;-999;   3.5;   1;    0.000;   0;eor
     1420;19610811;   5;   17.7;  16.0;   4.7; 1003.20;   78.00;-999;   24.3;   14.6;   12.3;-999;   1.4;   1;    7.500;   0;eor
     1420;19610812;   5;   14.7;  13.2;   7.0; 1006.70;   79.00;-999;   18.8;    8.8;    5.6;-999;   0.0;   1;    1.500;   0;eor
     1420;19610813;   5;   15.2;  12.9;   6.3; 1009.00;   75.00;-999;   20.5;    7.9;    4.5;-999;   0.0;   1;    9.300;   0;eor
     1420;19610814;   5;   16.3;  14.8;   4.0; 1005.10;   80.00;-999;   22.1;   12.4;    8.5;-999;   9.4;   1;    7.300;   0;eor
     1420;19610815;   5;   13.2;  13.7;   7.3; 1001.90;   90.00;-999;   16.0;   12.3;   11.3;-999;  17.6;   1;    0.400;   0;eor
     1420;19610816;   5;   14.0;  11.3;   6.7; 1001.10;   72.00;-999;   18.8;    7.9;    5.9;-999;   6.8;   1;    6.800;   0;eor
     1420;19610817;   5;   14.8;  12.7;   6.3;  998.70;   76.00;-999;   17.8;   10.0;    9.6;-999;   0.2;   1;    3.400;   0;eor
     1420;19610818;   5;   16.2;  12.7;   5.0; 1002.60;   70.00;-999;   20.4;   10.3;    8.5;-999;   0.1;   1;    7.200;   0;eor
     1420;19610819;   5;   15.2;  13.2;   6.7;  995.40;   74.00;-999;   19.4;   13.7;   11.4;-999;   0.0;   1;    3.800;   0;eor
     1420;19610820;   5;   15.5;  13.3;   6.7; 1003.60;   76.00;-999;   20.4;   12.4;   10.9;-999;   0.0;   1;    4.900;   0;eor
     1420;19610821;   5;   18.6;  14.5;   5.0; 1002.80;   70.00;-999;   21.9;   11.9;    8.9;-999;   0.0;   1;    9.300;   0;eor
     1420;19610822;   5;   15.6;  14.1;   7.0;  999.20;   78.00;-999;   20.0;   14.2;   13.3;-999;   0.9;   1;    6.000;   0;eor
     1420;19610823;   5;   15.9;  14.0;   7.0; 1006.40;   78.00;-999;   19.5;   11.5;    9.5;-999;   0.0;   1;    3.000;   0;eor
     1420;19610824;   5;   15.5;  14.1;   7.0; 1006.80;   80.00;-999;   19.3;   11.4;    7.0;-999;   0.0;   1;    1.300;   0;eor
     1420;19610825;   5;   16.2;  15.7;   3.3; 1006.60;   83.00;-999;   24.2;   13.5;   12.0;-999;   0.0;   1;    6.500;   0;eor
     1420;19610826;   5;   19.0;  16.3;   5.0; 1007.10;   76.00;-999;   25.6;    8.9;    5.7;-999;   0.0;   0;    5.700;   0;eor
     1420;19610827;   5;   21.0;  18.3;   6.0; 1011.00;   75.00;-999;   27.8;   14.7;   10.0;-999;   0.0;   0;    7.200;   0;eor
     1420;19610828;   5;   20.2;  17.9;   3.7; 1013.00;   75.00;-999;   27.3;   15.6;   11.4;-999;   0.0;   0;   11.700;   0;eor
     1420;19610829;   5;   20.4;  17.6;   1.7; 1008.60;   74.00;-999;   29.4;   13.3;   10.4;-999;   0.0;   0;   12.100;   0;eor
     1420;19610830;   5;   21.1;  17.5;   0.0; 1008.30;   69.00;-999;   30.4;   14.6;   10.5;-999;   0.0;   0;   12.700;   0;eor
     1420;19610831;   5;   20.6;  16.9;   0.0; 1011.50;   71.00;-999;   30.6;   12.7;    7.8;-999;   0.0;   0;   12.100;   0;eor
     1420;19610901;   5;   20.3;  16.5;   0.0; 1009.10;   71.00;-999;   29.6;   13.4;    8.7;-999;   0.0;   0;   12.000;   0;eor
     1420;19610902;   5;   20.8;  19.1;   1.3; 1003.80;   78.00;-999;   30.4;   13.3;    9.3;-999;   0.0;   0;   11.200;   0;eor
     1420;19610903;   5;   21.2;  18.0;   5.0;  999.80;   73.00;-999;   30.4;   12.7;    9.4;-999;   4.0;   1;    9.100;   0;eor
     1420;19610904;   5;   20.4;  19.5;   5.0; 1000.40;   81.00;-999;   27.2;   16.3;   11.4;-999;   1.5;   1;    6.200;   0;eor
     1420;19610905;   5;   16.5;  18.1;   7.3;  996.80;   95.00;-999;   22.2;   15.0;   12.1;-999;   6.8;   1;    2.200;   0;eor
     1420;19610906;   5;   14.8;  15.5;   7.7;  994.00;   89.00;-999;   20.6;   12.6;   10.9;-999;   4.4;   1;    1.800;   0;eor
     1420;19610907;   5;   13.2;  12.3;   4.7;  995.40;   79.00;-999;   17.7;   11.0;   11.3;-999;   7.2;   1;    6.300;   0;eor
     1420;19610908;   5;   13.6;  12.8;   7.3; 1004.30;   82.00;-999;   16.9;    8.9;    6.6;-999;   2.2;   1;    1.200;   0;eor
     1420;19610909;   5;   11.9;  12.5;   5.0; 1009.90;   87.00;-999;   16.9;    9.6;   11.2;-999;   0.0;   0;    0.400;   0;eor
     1420;19610910;   5;   12.5;  10.9;   1.7; 1008.40;   77.00;-999;   20.7;    6.6;    4.0;-999;   0.0;   0;    9.400;   0;eor
     1420;19610911;   5;   14.8;  13.5;   5.0; 1003.10;   82.00;-999;   21.0;    5.8;    2.7;-999;   0.0;   1;    6.600;   0;eor
     1420;19610912;   5;   15.7;  13.6;   7.3; 1003.40;   76.00;-999;   20.8;   13.5;   11.4;-999;   0.0;   0;    6.800;   0;eor
     1420;19610913;   5;   18.6;  14.0;   7.0;  999.90;   69.00;-999;   23.8;    9.4;    5.7;-999;   2.8;   1;    6.100;   0;eor
     1420;19610914;   5;   16.3;  17.6;   7.0; 1001.10;   93.00;-999;   19.6;   15.0;   14.4;-999;   9.8;   1;    1.000;   0;eor
     1420;19610915;   5;   16.7;  16.5;   5.0; 1008.30;   86.00;-999;   24.4;    9.4;    6.9;-999;   0.0;   0;    8.900;   0;eor
     1420;19610916;   5;   19.8;  18.9;   0.3; 1003.00;   82.00;-999;   28.8;   11.4;    8.8;-999;   0.0;   0;   11.600;   0;eor
     1420;19610917;   5;   19.8;  18.5;   2.7; 1005.00;   82.00;-999;   29.6;   11.0;    9.4;-999;   0.0;   0;    9.800;   0;eor
     1420;19610918;   5;   21.8;  20.8;   0.7; 1006.40;   80.00;-999;   29.9;   14.2;   11.1;-999;   0.0;   0;   10.300;   0;eor
     1420;19610919;   5;   21.4;  20.9;   0.0; 1004.20;   81.00;-999;   28.9;   15.8;   13.7;-999;   0.0;   0;   10.300;   0;eor
     1420;19610920;   5;   19.8;  19.3;   0.0; 1003.50;   82.00;-999;   27.5;   15.5;   12.9;-999;   0.0;   0;    9.300;   0;eor
     1420;19610921;   5;   19.8;  19.7;   6.3; 1007.60;   85.00;-999;   24.9;   14.7;   11.6;-999;   0.0;   0;    4.500;   0;eor
     1420;19610922;   5;   19.8;  19.7;   1.0; 1010.00;   84.00;-999;   25.1;   17.8;   14.9;-999;   0.0;   0;    7.300;   0;eor
     1420;19610923;   5;   16.0;  15.1;   0.0; 1008.70;   82.00;-999;   25.3;   11.4;    8.7;-999;   0.0;   0;    9.800;   0;eor
     1420;19610924;   5;   16.3;  15.5;   4.3; 1007.50;   85.00;-999;   24.0;    7.4;    3.8;-999;   0.0;   1;    8.100;   0;eor
     1420;19610925;   5;   18.2;  17.5;   7.0; 1009.80;   83.00;-999;   22.8;   13.6;    4.8;-999;   0.0;   1;    2.500;   0;eor
     1420;19610926;   5;   14.8;  15.6;   5.0; 1007.60;   88.00;-999;   21.6;   11.6;   11.9;-999;   0.0;   1;    6.200;   0;eor
     1420;19610927;   5;   15.0;  15.6;   3.0; 1001.40;   91.00;-999;   22.1;    8.6;    5.5;-999;   0.0;   1;    4.100;   0;eor
     1420;19610928;   5;   17.1;  16.9;   6.7; 1001.60;   85.00;-999;   24.9;   12.0;    8.8;-999;   0.0;   0;    3.600;   0;eor
     1420;19610929;   5;   17.4;  16.0;   7.3; 1002.40;   82.00;-999;   24.8;   11.0;    7.8;-999;   0.0;   1;    3.400;   0;eor
     1420;19610930;   5;   17.7;  17.6;   7.7;  998.40;   86.00;-999;   20.8;   14.9;   13.8;-999;   4.8;   1;    0.100;   0;eor
     1420;19611001;   5;   15.7;  15.7;   6.7; 1001.80;   89.00;-999;   18.8;   12.6;   10.3;-999;   0.1;   1;    0.800;   0;eor
     1420;19611002;   5;   16.7;  16.1;   7.7; 1003.50;   85.00;-999;   18.3;   14.9;   13.3;-999;   0.0;   0;    0.300;   0;eor
     1420;19611003;   5;   15.8;  14.1;   6.7; 1003.20;   77.00;-999;   19.8;   13.7;   13.2;-999;   0.0;   0;    4.100;   0;eor
     1420;19611004;   5;   14.6;  14.0;   4.7; 1002.00;   83.00;-999;   20.6;    9.9;    7.9;-999;   0.0;   0;    2.800;   0;eor
     1420;19611005;   5;   15.4;  15.6;   4.7; 1003.80;   87.00;-999;   22.2;   10.5;    7.3;-999;   0.0;   0;    6.300;   0;eor
     1420;19611006;   5;   15.7;  14.9;   2.0;  994.20;   83.00;-999;   22.4;   10.6;    7.2;-999;   0.0;   0;    7.800;   0;eor
     1420;19611007;   5;   13.0;  12.9;   6.7;  987.50;   85.00;-999;   17.2;    8.7;    6.0;-999;   7.3;   1;    2.000;   0;eor
     1420;19611008;   5;   11.4;  11.9;   5.3;  994.80;   87.00;-999;   14.3;   10.2;   10.0;-999;   0.0;   1;    1.000;   0;eor
     1420;19611009;   5;   11.6;  12.4;   5.0; 1011.20;   89.00;-999;   18.0;    7.3;    2.8;-999;   0.0;   0;    5.900;   0;eor
     1420;19611010;   5;   12.8;  12.1;   3.0; 1012.70;   82.00;-999;   22.7;    5.3;    3.4;-999;   0.0;   1;    8.200;   0;eor
     1420;19611011;   5;   11.7;  12.3;   3.7; 1010.70;   88.00;-999;   19.1;    4.2;    1.9;-999;   0.0;   0;    5.000;   0;eor
     1420;19611012;   5;   13.6;  13.2;   1.3; 1014.70;   84.00;-999;   20.2;   10.2;    7.6;-999;   0.0;   0;    5.800;   0;eor
     1420;19611013;   5;   11.8;  11.2;   2.7; 1016.00;   80.00;-999;   18.0;    9.3;    7.9;-999;   0.0;   0;    7.000;   0;eor
     1420;19611014;   5;    7.8;   8.9;   0.3; 1015.90;   82.00;-999;   16.3;    4.1;    0.9;-999;   0.0;   0;    9.700;   0;eor
     1420;19611015;   5;    8.0;   8.9;   1.7; 1011.10;   81.00;-999;   18.3;    2.5;   -1.4;-999;   0.0;   1;    9.200;   0;eor
     1420;19611016;   5;    9.5;  11.1;   8.0; 1007.00;   94.00;-999;   12.4;    2.5;   -1.0;-999;   1.0;   1;    0.000;   0;eor
     1420;19611017;   5;    9.3;  10.9;   8.0;  988.30;   92.00;-999;   11.1;    8.2;    5.6;-999;  14.5;   1;    0.000;   0;eor
     1420;19611018;   5;    7.0;   8.3;   7.3;  976.60;   82.00;-999;    8.9;    6.0;    4.7;-999;   0.0;   1;    1.500;   0;eor
     1420;19611019;   5;    7.1;   8.9;   7.7;  979.10;   90.00;-999;    9.3;    4.8;    4.8;-999;   6.6;   1;    0.000;   0;eor
     1420;19611020;   5;    7.7;   8.8;   4.0;  993.10;   82.00;-999;   12.6;    5.4;    5.6;-999;   0.0;   0;    5.000;   0;eor
     1420;19611021;   5;    3.4;   7.3;   5.7; 1000.30;   91.00;-999;    9.0;   -0.6;   -3.6;-999;   0.0;   0;    6.000;   0;eor
     1420;19611022;   5;    5.7;   8.5;   6.0; 1002.30;   93.00;-999;    9.9;    1.6;    2.0;-999;   0.0;   0;    1.400;   0;eor
     1420;19611023;   5;   10.2;  11.2;   7.0; 1003.20;   93.00;-999;   12.2;    4.3;    0.2;-999;   3.9;   1;    0.000;   0;eor
     1420;19611024;   5;   15.4;  11.9;   6.7; 1001.60;   72.00;-999;   19.3;    6.6;    3.6;-999;  10.0;   1;    6.800;   0;eor
     1420;19611025;   5;   13.0;  14.5;   8.0;  998.40;   93.00;-999;   17.3;   11.0;   11.7;-999;   7.0;   1;    0.000;   0;eor
     1420;19611026;   5;   14.1;  15.2;   8.0;  995.50;   94.00;-999;   15.2;   11.0;   10.5;-999;  10.2;   1;    0.000;   0;eor
     1420;19611027;   5;   11.2;  13.3;   6.3;  995.10;   98.00;-999;   14.0;    9.6;   11.9;-999;   1.1;   1;    0.000;   0;eor
     1420;19611028;   5;    9.9;  10.5;   5.0;  997.00;   87.00;-999;   13.8;    2.1;    0.4;-999;   0.0;   1;    4.100;   0;eor
     1420;19611029;   5;    8.9;  10.5;   7.0;  999.40;   90.00;-999;   12.7;    7.0;    4.4;-999;   0.2;   1;    2.300;   0;eor
     1420;19611030;   5;    6.1;   9.6;   7.7; 1002.70;   99.00;-999;   10.3;    5.0;    3.4;-999;   0.0;   1;    1.300;   0;eor
     1420;19611031;   5;    7.3;   9.5;   6.0; 1009.90;   89.00;-999;   12.4;    4.8;    1.9;-999;   0.0;   0;    1.900;   0;eor
     1420;19611101;   5;    8.8;   9.9;   6.7; 1013.60;   89.00;-999;   10.3;    4.0;    0.6;-999;   0.1;   1;    0.000;   0;eor
     1420;19611102;   5;    9.8;  10.1;   7.7; 1005.60;   82.00;-999;   14.0;    8.1;    8.0;-999;   0.1;   1;    1.800;   0;eor
     1420;19611103;   5;    6.0;   9.1;   7.3;  997.40;   92.00;-999;    9.2;    4.0;    6.9;-999;  15.2;   1;    0.000;   0;eor
     1420;19611104;   5;    3.7;   6.9;   7.0; 1001.60;   87.00;-999;    4.8;    1.7;   -0.2;-999;   0.0;   1;    1.900;   0;eor
     1420;19611105;   5;    1.8;   6.7;   4.7; 1007.40;   88.00;-999;    7.5;   -1.5;    0.5;-999;   0.0;   1;    1.400;   0;eor
     1420;19611106;   5;    1.6;   6.1;   5.7; 1003.80;   92.00;-999;    4.0;   -4.5;   -8.1;-999;  10.4;   1;    1.900;   0;eor
     1420;19611107;   5;    2.8;   7.2;   8.0;  994.40;   98.00;-999;    3.6;    1.4;    1.5;-999;   4.2;   1;    0.000;   0;eor
     1420;19611108;   5;    6.3;   8.5;   7.0;  991.40;   90.00;-999;    7.8;    2.3;    2.0;-999;   6.9;   1;    0.000;   0;eor
     1420;19611109;   5;    9.2;  11.3;   8.0;  984.80;   97.00;-999;   10.6;    6.4;    5.6;-999;  19.8;   1;    0.000;   0;eor
     1420;19611110;   5;    5.0;   8.1;   4.7;  991.00;   88.00;-999;   10.5;    2.7;    4.3;-999;   0.8;   1;    2.400;   0;eor
     1420;19611111;   5;    4.6;   7.7;   6.7;  988.00;   90.00;-999;    8.1;    0.5;   -2.0;-999;   0.0;   0;    3.300;   0;eor
     1420;19611112;   5;    6.9;   8.1;   6.3;  984.30;   83.00;-999;    9.6;    2.6;    0.9;-999;   4.2;   1;    0.300;   0;eor
     1420;19611113;   5;    5.8;   9.2;   7.3;  986.00;   95.00;-999;    9.2;    3.4;    5.9;-999;  13.1;   1;    0.000;   0;eor
     1420;19611114;   5;    4.5;   7.3;   8.0;  998.60;   86.00;-999;    5.8;    3.6;    0.5;-999;   0.0;   0;    0.000;   0;eor
     1420;19611115;   5;    4.8;   7.3;   7.3; 1004.70;   83.00;-999;    6.4;    3.6;    3.4;-999;   0.0;   0;    0.000;   0;eor
     1420;19611116;   5;    4.9;   7.1;   8.0; 1005.20;   82.00;-999;    6.0;    1.2;   -2.2;-999;   0.0;   0;    0.000;   0;eor
     1420;19611117;   5;    3.0;   6.8;   7.0; 1005.60;   86.00;-999;    7.7;    0.2;   -0.6;-999;   0.0;   1;    2.300;   0;eor
     1420;19611118;   5;    4.2;   6.8;   8.0; 1005.20;   83.00;-999;    6.9;   -0.9;   -3.1;-999;   0.0;   1;    0.000;   0;eor
     1420;19611119;   5;    3.3;   7.1;   5.0; 1010.70;   86.00;-999;    8.7;    0.8;    1.8;-999;   0.0;   0;    0.800;   0;eor
     1420;19611120;   5;    0.6;   4.9;   0.0; 1017.20;   75.00;-999;    5.9;   -1.9;   -5.9;-999;   0.0;   0;    8.000;   0;eor
     1420;19611121;   5;   -2.6;   4.1;   0.0; 1015.00;   82.00;-999;    3.6;   -6.4;  -10.7;-999;   0.0;   0;    6.900;   0;eor
     1420;19611122;   5;   -3.4;   4.1;   0.7; 1007.10;   83.00;-999;    3.9;   -7.5;  -10.7;-999;   0.0;   0;    4.800;   0;eor
     1420;19611123;   5;   -2.5;   4.9;   7.0; 1002.60;   97.00;-999;   -1.3;   -6.4;  -10.6;-999;   0.0;   1;    0.000;   0;eor
     1420;19611124;   5;    2.2;   6.5;   8.0; 1004.20;   91.00;-999;    2.7;   -2.3;   -4.4;-999;   0.3;   1;    0.000;   0;eor
     1420;19611125;   5;    4.1;   8.0;   8.0; 1000.30;   99.00;-999;    4.7;    2.0;    2.0;-999;   0.4;   1;    0.000;   0;eor
     1420;19611126;   5;    5.6;   8.4;   8.0;  988.30;   94.00;-999;    6.6;    3.4;    2.1;-999;   2.3;   1;    0.000;   0;eor
     1420;19611127;   5;    5.4;   8.4;   7.3;  988.20;   92.00;-999;    8.3;    4.3;    2.1;-999;   0.6;   1;    1.200;   0;eor
     1420;19611128;   5;    4.8;   8.3;   7.7;  995.60;   96.00;-999;    6.4;    0.6;   -1.1;-999;   6.1;   1;    0.000;   0;eor
     1420;19611129;   5;    2.6;   6.5;   3.3; 1003.20;   85.00;-999;    6.0;   -0.1;    3.1;-999;   0.0;   0;    6.200;   0;eor
     1420;19611130;   5;    6.1;   7.7;   7.7;  998.30;   84.00;-999;    8.0;   -0.4;   -4.8;-999;   6.5;   1;    0.000;   0;eor
     1420;19611201;   5;   10.5;  11.2;   8.0;  990.00;   89.00;-999;   11.6;    7.2;    5.1;-999;   0.4;   1;    0.000;   0;eor
     1420;19611202;   5;    6.0;   7.7;   3.7;  988.80;   74.00;-999;   11.9;    2.3;    9.6;-999;   1.1;   1;    0.900;   0;eor
     1420;19611203;   5;    1.6;   6.5;   8.0;  992.40;   98.00;-999;    3.5;   -2.9;   -6.6;-999;   8.5;   1;    0.000;   0;eor
     1420;19611204;   5;   12.9;  13.3;   7.7;  993.90;   91.00;-999;   15.0;    3.2;    1.4;-999;   4.7;   1;    0.000;   0;eor
     1420;19611205;   5;   11.2;  10.1;   7.0;  995.00;   68.00;-999;   15.6;    7.5;   11.8;-999;   0.0;   1;    0.200;   0;eor
     1420;19611206;   5;   -0.2;   4.7;   3.0; 1004.40;   74.00;-999;    7.5;   -3.4;   -2.9;-999;   0.0;   0;    5.700;   0;eor
     1420;19611207;   5;   -1.8;   4.9;   5.7; 1006.80;   94.00;-999;    0.3;   -5.5;   -9.3;-999;   0.0;   7;    0.200;   0;eor
     1420;19611208;   5;   -1.7;   5.2;   5.3; 1005.60;   95.00;-999;    0.1;   -4.3;   -8.5;-999;   0.0;   0;    0.000;   0;eor
     1420;19611209;   5;    0.2;   5.9;   8.0;  997.40;   96.00;-999;    1.0;   -4.1;   -8.0;-999;   4.9;   1;    0.000;   0;eor
     1420;19611210;   5;    5.9;   8.5;   8.0;  995.50;   96.00;-999;    8.5;    0.6;    0.3;-999;   5.3;   1;    0.000;   0;eor
     1420;19611211;   5;   13.2;  11.5;   6.7;  991.20;   76.00;-999;   15.1;    6.9;    4.8;-999;   4.1;   1;    0.600;   0;eor
     1420;19611212;   5;   11.3;  12.5;   7.0;  999.20;   90.00;-999;   14.3;    9.8;    7.4;-999;   0.8;   1;    0.800;   0;eor
     1420;19611213;   5;    8.0;  10.1;   7.3; 1007.00;   96.00;-999;    9.8;    3.5;    0.9;-999;   4.9;   1;    0.000;   0;eor
     1420;19611214;   5;    5.6;   9.3;   8.0; 1009.50;   94.00;-999;    9.7;    2.4;    7.9;-999;   3.7;   1;    0.000;   0;eor
     1420;19611215;   5;   -5.1;   3.3;   0.3; 1020.60;   77.00;-999;    2.4;   -8.7;   -7.0;-999;   0.0;   0;    7.300;   0;eor
     1420;19611216;   5;   -5.7;   3.6;   3.0; 1021.50;   87.00;-999;   -1.0;  -11.4;  -13.1;-999;   0.0;   0;    1.700;   0;eor
     1420;19611217;   5;  -10.6;   2.1;   0.0; 1027.50;   72.00;-999;   -6.0;  -12.5;  -14.3;-999;   0.0;   0;    7.500;   0;eor
     1420;19611218;   5;   -9.9;   2.4;   0.0; 1027.60;   80.00;-999;   -4.9;  -13.2;  -16.1;-999;   0.0;   0;    6.200;   0;eor
     1420;19611219;   5;   -6.1;   3.1;   0.7; 1024.00;   80.00;-999;   -0.9;  -11.2;  -14.0;-999;   0.0;   0;    6.900;   0;eor
     1420;19611220;   5;   -1.2;   4.8;   7.7; 1017.40;   86.00;-999;    0.5;   -9.5;  -12.4;-999;   0.0;   1;    0.000;   0;eor
     1420;19611221;   5;    0.8;   6.1;   7.3; 1010.30;   95.00;-999;    2.5;   -1.0;   -4.9;-999;   0.0;   1;    0.000;   0;eor
     1420;19611222;   5;    0.9;   6.1;   8.0; 1000.20;   93.00;-999;    2.7;   -0.9;   -3.0;-999;   0.0;   1;    0.000;   0;eor
     1420;19611223;   5;   -5.4;   3.1;   1.3; 1001.40;   72.00;-999;    0.6;   -6.8;   -5.8;-999;   0.0;   7;    5.200;   0;eor
     1420;19611224;   5;   -7.5;   2.5;   0.0;  998.00;   72.00;-999;   -2.8;  -10.1;  -13.0;-999;   0.0;   0;    7.500;   0;eor
     1420;19611225;   5;  -10.5;   2.1;   0.0;  994.20;   75.00;-999;   -4.9;  -14.0;  -17.6;-999;   0.0;   0;    6.800;   0;eor
     1420;19611226;   5;   -7.2;   2.5;   6.3;  990.30;   75.00;-999;   -5.1;  -15.0;  -17.8;-999;   0.0;   0;    0.000;   0;eor
     1420;19611227;   5;   -4.1;   3.2;   8.0;  993.10;   71.00;-999;   -3.1;   -6.4;   -7.0;-999;   0.0;   7;    0.000;   0;eor
     1420;19611228;   5;   -2.7;   4.5;   8.0;  992.70;   89.00;-999;   -2.1;   -4.3;   -4.1;-999;   0.1;   7;    0.000;   0;eor
     1420;19611229;   5;   -0.4;   5.9;   8.0;  991.10;   99.00;-999;    0.3;   -2.5;   -3.0;-999;   0.0;   1;    0.000;   0;eor
     1420;19611230;   5;    0.5;   6.1;   7.7;  988.60;   95.00;-999;    2.3;   -1.9;   -3.2;-999;   2.5;   1;    0.000;   0;eor
     1420;19611231;   5;    4.9;   7.6;   7.3;  987.50;   90.00;-999;    8.4;    0.4;   -1.5;-999;   3.0;   1;    0.000;   0;eor
     1420;19620101;   5;   -0.5;   4.9;   7.7;  999.60;   82.00;-999;    5.4;   -1.6;   -2.1;-999;   0.0;   0;    0.000;   0;eor
     1420;19620102;   5;   -2.0;   4.7;   4.7; 1005.60;   83.00;-999;    2.0;   -4.2;   -3.4;-999;   0.0;   0;    3.000;   0;eor
     1420;19620103;   5;   -3.2;   3.9;   0.7; 1008.70;   82.00;-999;    0.2;   -7.3;  -10.1;-999;   0.0;   0;    6.600;   0;eor
     1420;19620104;   5;   -3.3;   4.1;   1.0; 1010.00;   83.00;-999;    1.3;   -7.3;  -10.6;-999;   0.0;   0;    5.400;   0;eor
     1420;19620105;   5;   -4.2;   4.1;   8.0; 1010.80;   93.00;-999;   -2.0;   -9.1;  -11.5;-999;   0.3;   8;    0.000;   0;eor
     1420;19620106;   5;    1.1;   6.0;   8.0; 1008.70;   91.00;-999;    1.7;   -4.2;   -4.9;-999;   0.3;   8;    0.000;   0;eor
     1420;19620107;   5;    1.9;   6.5;   8.0; 1014.80;   94.00;-999;    2.8;    0.6;   -0.1;-999;   1.2;   1;    0.100;   0;eor
     1420;19620108;   5;    3.4;   7.6;   8.0; 1011.40;   98.00;-999;    4.4;    1.6;    1.2;-999;   0.1;   1;    0.000;   0;eor
     1420;19620109;   5;    3.9;   6.8;   8.0;  999.10;   87.00;-999;    5.9;   -0.5;   -2.1;-999;   2.7;   1;    0.000;   0;eor
     1420;19620110;   5;    5.3;   8.1;   6.7;  988.70;   88.00;-999;    9.3;    3.2;    2.9;-999;   0.4;   1;    1.300;   0;eor
     1420;19620111;   5;    8.4;   8.4;   7.7;  983.90;   76.00;-999;   11.2;    3.2;    1.2;-999;   0.2;   1;    0.400;   0;eor
     1420;19620112;   5;    5.4;   7.6;   7.3;  983.10;   85.00;-999;    8.0;    4.8;    2.1;-999;  17.9;   1;    0.700;   0;eor
     1420;19620113;   5;    3.4;   6.7;   5.7;  982.60;   83.00;-999;    5.6;    1.3;   -0.1;-999;   4.4;   1;    0.700;   0;eor
     1420;19620114;   5;    2.6;   6.1;   6.7;  994.20;   82.00;-999;    4.9;    1.0;    0.0;-999;   0.0;   1;    2.600;   0;eor
     1420;19620115;   5;    3.4;   6.0;   6.3; 1004.70;   78.00;-999;    4.7;    0.6;   -1.6;-999;   0.0;   0;    0.100;   0;eor
     1420;19620116;   5;    3.5;   5.2;   6.7; 1001.60;   69.00;-999;    4.9;   -0.8;   -2.7;-999;   0.0;   0;    0.000;   0;eor
     1420;19620117;   5;    5.3;   6.9;   7.7;  999.50;   77.00;-999;    7.6;    3.6;    1.7;-999;   1.2;   1;    0.000;   0;eor
     1420;19620118;   5;    6.6;   8.3;   7.3;  999.90;   83.00;-999;    7.9;    3.7;    1.6;-999;   0.4;   1;    0.000;   0;eor
     1420;19620119;   5;    6.6;   8.0;   5.7; 1002.80;   84.00;-999;    9.4;    2.0;   -0.6;-999;   0.8;   1;    1.800;   0;eor
     1420;19620120;   5;    8.6;  10.1;   8.0; 1010.00;   90.00;-999;    9.5;    7.3;    5.8;-999;   4.7;   1;    0.000;   0;eor
     1420;19620121;   5;    9.3;  10.4;   8.0; 1005.80;   90.00;-999;   10.5;    8.1;    6.5;-999;   1.5;   1;    0.200;   0;eor
     1420;19620122;   5;    5.4;   6.9;   6.0;  997.80;   73.00;-999;    9.5;    2.3;    5.4;-999;   0.2;   1;    4.000;   0;eor
     1420;19620123;   5;    4.6;   6.1;   6.3; 1005.90;   73.00;-999;    7.5;    1.2;   -0.8;-999;   3.2;   1;    3.500;   0;eor
     1420;19620124;   5;    6.9;   8.7;   7.7; 1002.20;   90.00;-999;    8.8;    1.9;    1.5;-999;   3.7;   1;    0.400;   0;eor
     1420;19620125;   5;    7.8;   8.8;   7.3; 1000.70;   82.00;-999;    9.8;    5.7;    4.5;-999;   2.1;   1;    0.100;   0;eor
     1420;19620126;   5;    7.8;   8.7;   8.0; 1009.50;   83.00;-999;    9.6;    6.4;    3.9;-999;   0.3;   1;    0.000;   0;eor
     1420;19620127;   5;    2.8;   6.1;   4.7; 1014.00;   78.00;-999;    8.3;    0.4;    2.8;-999;   0.0;   1;    1.000;   0;eor
     1420;19620128;   5;    3.1;   5.9;   4.0; 1012.30;   75.00;-999;    6.4;   -1.4;   -4.2;-999;   0.0;   1;    4.000;   0;eor
     1420;19620129;   5;   -4.4;   3.6;   1.7; 1020.30;   80.00;-999;    2.3;   -6.1;   -6.6;-999;   0.1;   7;    6.400;   0;eor
     1420;19620130;   5;   -5.0;   3.3;   4.0; 1023.00;   78.00;-999;   -1.6;   -7.1;   -8.7;-999;   0.0;   7;    5.100;   0;eor
     1420;19620131;   5;   -8.2;   2.8;   0.0; 1018.80;   81.00;-999;   -1.7;  -10.9;  -13.5;-999;   0.0;   0;    6.600;   0;eor
     1420;19620201;   5;   -4.8;   3.9;   8.0; 1003.60;   91.00;-999;   -3.5;  -13.4;  -15.6;-999;   2.4;   7;    0.000;   0;eor
